time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.122458646507,-0.0982831413188,12.208619585,6.23913623164,6.24564601958,0.0,0.298665623794,-0.264564942562,2.96810853089,-0.0233770170343,0.0291818530363,0.0,395.04175763628297,396.94174801791024,394.37703375198566,394.9867384612008
1.3800000000000008,0.141290011817,-0.115244310172,12.3935517871,6.23763879174,6.24765246088,0.0,0.32879287018,-0.300956595096,3.19568315416,-0.0283212651484,0.0408267983921,0.0,483.14311253991787,484.020626716836,484.769748566371,484.3980384064621
1.4400000000000008,0.161725683904,-0.134230237833,12.5878441555,6.23558453717,6.24989586377,0.0,0.352149685874,-0.332081377673,3.28048291389,-0.0499739515417,0.0294373545847,0.0,443.16921686643514,442.2326885909742,442.7672208005235,440.98159363639115
1.5000000000000009,0.183531650651,-0.155148204118,12.7875968482,6.23270685573,6.25127767572,0.0,0.374538881799,-0.365469879192,3.37764092927,-0.0442139374678,0.00540416719562,0.0,448.0007769084786,446.0423552455184,446.16301066431737,446.63165254600756
1.560000000000001,0.206731893017,-0.17824671375,12.9955054173,6.22985069048,6.25144286933,0.0,0.398754895883,-0.404764715237,3.55209264939,-0.0554253900852,-0.00316033328069,0.0,471.36644659013723,470.70405974249724,471.1833533424835,470.31451531608764
1.620000000000001,0.231223038037,-0.203499923529,13.2088518281,6.2266731385,6.25094918176,0.0,0.417641387422,-0.437295594225,3.55940500829,-0.0484357340874,-0.0210226675497,0.0,419.6984001627532,418.14519932406876,419.9112779461003,420.51519225917775
1.680000000000001,0.257008832057,-0.231024118673,13.4272431093,6.22380030012,6.25005156988,0.0,0.441983730301,-0.480470062936,3.71975855688,-0.0467932930613,-0.00498035254642,0.0,466.9211365367394,468.17114167538625,468.2617341328102,468.38822402612936
1.740000000000001,0.284154451658,-0.260991805585,13.65173801,6.2217334538,6.24930729243,0.0,0.462904897027,-0.518667564274,3.763234685,-0.0171052562904,-0.034527791733,0.0,433.5822694284455,431.0925991472312,431.91570560071426,434.4117346784536
1.8000000000000012,0.312529045091,-0.293203981512,13.8775143193,6.22024961326,6.24798162414,0.0,0.483054414058,-0.555176920451,3.76262017772,-0.0478609501673,-0.0046629691167,0.0,418.4344833954926,421.0263298943051,418.8483047748067,416.164396049561
1.8600000000000012,0.342238739351,-0.327834584423,14.1063216641,6.21764750534,6.24803936399,0.0,0.507262794608,-0.599435816638,3.8639187139,-0.035632113027,0.0103383260748,0.0,450.5302979092132,451.7416381184387,451.33919217278356,452.32408804066534
1.9200000000000013,0.373467351282,-0.365307537717,14.3432435056,6.2155111048,6.24893464272,0.0,0.533579704232,-0.64986716974,4.03286254121,-0.0355558609018,0.0227941314498,0.0,472.9735497451805,473.93182438752956,472.0442153007975,472.0496243309857
1.9800000000000013,0.406141068338,-0.405635427678,14.5870740022,6.2138900664,6.24997389076,0.0,0.555412914696,-0.694562161772,4.09457737051,-0.0138637394593,0.00316345656175,0.0,441.8296343692931,440.2080100629067,440.3513993419936,442.1420625836147
2.0400000000000014,0.44010544083,-0.448671057889,14.8345666552,6.21288233574,6.25101008147,0.0,0.576653432484,-0.740036705752,4.15493996789,-0.0234196383323,0.0363203705856,0.0,440.0131927355805,442.74981894939845,441.44855902380186,440.6593358917258
2.1000000000000014,0.4753183904,-0.494460838327,15.0857181514,6.21140493589,6.25299996373,0.0,0.59689687937,-0.786417961184,4.21653215392,-0.0271461233277,0.0259603311742,0.0,443.17452880279967,442.3225159175176,441.6308599807169,441.323260152049
2.1600000000000015,0.511803957488,-0.543295758977,15.3437676944,6.20985844086,6.25483284038,0.0,0.619072676505,-0.841550812427,4.38446020373,-0.0231649374086,0.0384266741221,0.0,474.91667348339513,475.8722093606294,474.73107788940627,475.03640448782136
2.2200000000000015,0.549556185845,-0.595426099753,15.6112348962,6.20836379282,6.25698702339,0.0,0.639069407249,-0.896248741577,4.53051889028,-0.0286530656875,0.0303076821542,0.0,469.8034202338033,469.1739180179438,470.66441205768587,470.2393670707143
2.2800000000000016,0.588307792754,-0.65042875268,15.8815463757,6.20669296698,6.25896661494,0.0,0.652498463036,-0.937330937178,4.48004444015,-0.0262822527023,0.0378847489866,0.0,407.96864268472734,408.6452414069612,408.5071407176386,408.71824821372667
2.3400000000000016,0.627881320837,-0.708087230513,16.1509395782,6.20501697156,6.26098095369,0.0,0.666416419889,-0.984767096246,4.49962869834,-0.0314579538946,0.0231369475091,0.0,431.3360553786155,430.08911098600123,432.44441181036444,432.00793571639696
2.4000000000000017,0.668248597247,-0.768601174358,16.4212132159,6.20407937144,6.26229239698,0.0,0.679033830675,-1.03248609118,4.50942974979,0.00497351256598,0.019167219393,0.0,428.1269061969052,427.78900275304045,427.492236173433,430.5856816740912
2.4600000000000017,0.709375388394,-0.832094431968,16.6933735081,6.20411207522,6.2640693349,0.0,0.691705357306,-1.08393381739,4.56235780527,-0.0102417588572,0.0449641356815,0.0,441.8180850539082,443.9403759847141,442.7800359909015,441.5263828969938
2.520000000000002,0.75127382326,-0.898897740011,16.9714595439,6.20374001199,6.26664923498,0.0,0.704604718546,-1.1428611935,4.70657240954,0.000854576287924,0.0387456683925,0.0,471.1122466912809,470.6320378460371,470.7684715770861,471.62648115291853
2.580000000000002,0.793885814956,-0.969226702702,17.2579640797,6.20368138304,6.26899264864,0.0,0.715529033709,-1.2014059113,4.84299268577,-0.00491868673633,0.0396720404903,0.0,470.9480423193444,471.0203612994495,469.0835538990285,468.6349867565931
2.640000000000002,0.837041234542,-1.04272945186,17.5483324768,6.20297317313,6.27132315336,0.0,0.722776548531,-1.24874062426,4.83597069191,-0.0314293808508,0.0371276376622,0.0,425.432308779352,425.2151792605681,428.20441267302493,425.9429234149275
2.700000000000002,0.880576701255,-1.11899789523,17.8371024116,6.20079475629,6.27318588187,0.0,0.728234986195,-1.29373027284,4.78986083358,-0.0484828390697,0.0146873947454,0.0,414.1119743033757,412.13339535175277,413.8292914722635,412.32442933272705
